spot ID,Track ID,T (sec),x (micron),y (micron),Frame ,Ids
10156,3,319.764,84.870,76.176,96,
10158,3,323.095,84.767,76.073,97,
10160,3,326.426,84.767,75.969,98,
10162,3,329.757,84.767,75.969,99,
10164,3,333.087,84.767,76.280,100,
10166,3,336.418,84.767,76.280,101,
10168,3,339.749,84.767,76.280,102,
10170,3,343.080,84.456,76.487,103,
10172,3,346.411,84.663,76.487,104,
10174,3,349.742,84.663,76.487,105,
10176,3,353.073,84.767,76.176,106,
10178,3,356.404,84.767,76.176,107,
10180,3,359.734,84.663,76.176,108,
10182,3,363.065,84.663,76.176,109,
10184,3,366.396,84.663,76.176,110,
10186,3,369.727,84.663,76.176,111,
10188,3,373.058,84.663,76.176,112,
10190,3,376.389,84.870,76.383,113,
10192,3,379.720,84.870,76.383,114,
10194,3,383.051,84.974,76.280,115,
10196,3,386.381,84.974,76.280,116,
10198,3,389.712,84.974,76.176,117,
10200,3,393.043,84.974,76.280,118,
10202,3,396.374,84.974,76.383,119,
10204,3,399.705,84.870,75.866,120,
10206,3,403.036,84.870,75.866,121,
10208,3,406.367,84.870,75.866,122,
10210,3,409.698,84.870,75.866,123,
10212,3,413.028,84.974,75.555,124,
10214,3,416.359,85.077,75.348,125,
10216,3,419.690,85.388,75.141,126,
10218,3,423.021,85.388,74.210,127,
10220,3,426.352,85.698,73.382,128,
10222,3,429.683,85.698,73.382,129,
10224,3,433.014,86.423,72.450,130,
10226,3,436.345,86.423,72.450,131,
10228,3,439.675,86.630,71.622,132,
10230,3,443.006,86.940,71.208,133,
10232,3,446.337,86.940,71.208,134,
10234,3,449.668,86.733,71.726,135,
10236,3,452.999,86.630,71.105,136,
10238,3,456.330,86.630,71.726,137,
10240,3,459.661,86.630,71.726,138,
10242,3,462.992,86.837,71.726,139,
10244,3,466.322,86.733,71.415,140,
10246,3,469.653,86.733,71.415,141,
10248,3,472.984,86.733,71.415,142,
10250,3,476.315,86.837,71.208,143,
10252,3,479.646,86.940,70.587,144,
10254,3,482.977,86.423,71.933,145,
10256,3,486.308,86.319,72.347,146,
10258,3,489.639,86.112,72.347,147,
10260,3,492.969,86.009,72.554,148,
10262,3,496.300,86.112,72.450,149,
10264,3,499.631,86.733,71.415,150,
10266,3,502.962,86.733,71.415,151,
10268,3,506.293,86.526,71.105,152,
10270,3,509.624,86.423,71.829,153,
10272,3,512.955,86.423,71.105,154,
10274,3,516.286,86.423,71.105,155,
10276,3,519.616,86.423,71.105,156,
10278,3,522.947,86.630,70.484,157,
10280,3,526.278,87.044,69.656,158,
10282,3,529.609,87.354,69.035,159,
10284,3,532.940,87.561,68.828,160,
10286,3,536.271,87.561,68.828,161,
10288,3,539.602,87.458,69.138,162,
10290,3,542.933,87.768,68.310,163,
10292,3,546.263,87.768,68.310,164,
10294,3,549.594,87.768,68.310,165,
10296,3,552.925,87.768,68.310,166,
10298,3,556.256,87.768,68.310,167,
10300,3,559.587,87.768,68.310,168,
10302,3,562.918,87.768,68.310,169,
10304,3,566.249,88.079,67.793,170,
10306,3,569.580,88.493,67.379,171,
10308,3,572.910,88.493,67.379,172,
10310,3,576.241,89.217,66.551,173,
10312,3,579.572,89.838,66.137,174,
10314,3,582.903,90.045,65.930,175,
10316,3,586.234,90.045,65.930,176,
10318,3,589.565,90.045,65.930,177,
10320,3,592.896,90.045,65.930,178,
10322,3,596.227,90.045,65.930,179,
10324,3,599.557,89.942,66.137,180,
10326,3,602.888,89.942,66.137,181,
10328,3,606.219,90.045,65.930,182,
10330,3,609.550,90.045,65.930,183,
10332,3,612.881,89.528,66.344,184,
10334,3,616.212,89.528,66.344,185,
10336,3,619.543,89.528,66.344,186,
10338,3,622.874,89.528,66.137,187,
10340,3,626.204,90.563,65.930,188,
10342,3,629.535,90.770,66.033,189,
10344,3,632.866,90.977,65.723,190,
10346,3,636.197,91.080,65.826,191,
10348,3,639.528,91.598,65.723,192,
10350,3,642.859,91.598,65.930,193,
10352,3,646.190,92.012,65.619,194,
10354,3,649.521,92.943,65.723,195,
10356,3,652.851,94.599,66.137,196,
10358,3,656.182,95.634,66.240,197,
10360,3,659.513,95.634,66.240,198,
10362,3,662.844,95.634,66.240,199,
114409,5,0.000,79.178,130.824,0,
114411,5,3.331,79.281,130.824,1,
114413,5,6.662,79.281,130.824,2,
114415,5,9.993,79.178,130.721,3,
114417,5,13.323,79.523,130.928,4,
114419,5,16.654,79.247,130.928,5,
114421,5,19.985,79.247,130.928,6,
114423,5,23.316,79.799,130.721,7,
114514,5,26.647,80.144,130.859,8,
114427,5,29.978,79.247,131.066,9,
114429,5,33.309,79.247,130.790,10,
114431,5,36.640,79.592,130.790,11,
114433,5,39.970,79.385,130.997,12,
114435,5,43.301,79.385,130.997,13,
114437,5,46.632,79.385,130.997,14,
114439,5,49.963,79.592,130.859,15,
114441,5,53.294,79.592,130.859,16,
114443,5,56.625,79.592,130.859,17,
114445,5,59.956,79.937,130.859,18,
114447,5,63.287,79.937,130.997,19,
114449,5,66.617,79.937,130.997,20,
114451,5,69.948,79.316,130.997,21,
114453,5,73.279,79.316,130.997,22,
114455,5,76.610,79.316,130.997,23,
114457,5,79.941,78.419,130.859,24,
114459,5,83.272,78.419,130.859,25,
114461,5,86.603,78.281,130.652,26,
114463,5,89.934,78.281,130.652,27,
114465,5,93.264,78.557,130.514,28,
114467,5,96.595,78.419,130.721,29,
114469,5,99.926,78.419,130.721,30,
114471,5,103.257,78.488,130.721,31,
114473,5,106.588,78.488,130.721,32,
114475,5,109.919,78.488,130.721,33,
114477,5,113.250,78.488,130.721,34,
114479,5,116.581,78.143,130.652,35,
114481,5,119.911,78.143,130.652,36,
114483,5,123.242,78.143,130.652,37,
114485,5,126.573,78.143,130.652,38,
114487,5,129.904,78.005,130.583,39,
114489,5,133.235,78.005,130.583,40,
114491,5,136.566,78.005,130.583,41,
114493,5,139.897,77.729,130.445,42,
114495,5,143.228,77.729,130.445,43,
114562,5,146.558,77.591,130.514,44,
114564,5,149.889,77.453,130.169,45,
114566,5,153.220,77.384,130.307,46,
114568,5,156.551,77.384,130.307,47,
114570,5,159.882,76.970,130.169,48,
114572,5,163.213,76.487,130.376,49,
114574,5,166.544,76.487,130.376,50,
114576,5,169.875,76.487,130.376,51,
114578,5,173.205,76.487,130.376,52,
114580,5,176.536,76.280,129.893,53,
114582,5,179.867,76.280,129.893,54,
114584,5,183.198,75.728,128.858,55,
114586,5,186.529,75.452,128.996,56,
114588,5,189.860,75.452,128.789,57,
114590,5,193.191,75.452,128.789,58,
114592,5,196.522,74.624,128.168,59,
114594,5,199.852,74.210,127.271,60,
114596,5,203.183,74.417,127.133,61,
114598,5,206.514,74.279,126.374,62,
114600,5,209.845,74.072,126.926,63,
114602,5,213.176,74.072,126.719,64,
114604,5,216.507,73.589,125.891,65,
114606,5,219.838,73.382,125.408,66,
114608,5,223.169,72.761,124.166,67,
114618,5,226.499,71.588,122.855,68,
114620,5,229.830,71.381,122.303,69,
114622,5,233.161,71.381,121.889,70,
114624,5,236.492,71.036,121.475,71,
114626,5,239.823,71.036,121.475,72,
114628,5,243.154,71.243,121.820,73,
114630,5,246.485,71.243,121.820,74,
114632,5,249.816,71.243,121.751,75,
114634,5,253.146,71.243,121.751,76,
114636,5,256.477,71.243,121.751,77,
114638,5,259.808,71.174,121.199,78,
114640,5,263.139,71.174,121.199,79,
114642,5,266.470,70.553,119.888,80,
114644,5,269.801,70.346,119.336,81,
114646,5,273.132,70.484,118.784,82,
114648,5,276.463,70.415,117.335,83,
114650,5,279.793,70.898,116.576,84,
114652,5,283.124,71.105,116.438,85,
114654,5,286.455,71.519,116.093,86,
114656,5,289.786,72.002,115.403,87,
114658,5,293.117,72.692,114.644,88,
114660,5,296.448,73.451,114.299,89,
114662,5,299.779,74.624,113.954,90,
114664,5,303.110,75.797,113.678,91,
114666,5,306.440,76.694,113.333,92,
114668,5,309.771,77.315,113.471,93,
114670,5,313.102,77.798,113.678,94,
114672,5,316.433,78.350,113.609,95,
114674,5,319.764,79.178,113.954,96,
114676,5,323.095,81.041,114.644,97,
114678,5,326.426,81.662,115.127,98,
114680,5,329.757,81.869,115.541,99,
114682,5,333.087,82.352,116.300,100,
114684,5,336.418,82.628,116.300,101,
114686,5,339.749,83.180,116.852,102,
114688,5,343.080,83.801,117.266,103,
114690,5,346.411,84.284,117.059,104,
114692,5,349.742,84.629,117.542,105,
114694,5,353.073,85.043,117.818,106,
114696,5,356.404,85.250,117.956,107,
114698,5,359.734,85.733,118.508,108,
114700,5,363.065,86.699,119.336,109,
114702,5,366.396,87.389,119.750,110,
114704,5,369.727,88.631,119.819,111,
114706,5,373.058,88.700,120.164,112,
114708,5,376.389,89.321,120.164,113,
114710,5,379.720,90.356,120.302,114,
114712,5,383.051,91.115,120.509,115,
114714,5,386.381,91.598,120.509,116,
114716,5,389.712,92.219,120.509,117,
114718,5,393.043,92.357,120.371,118,
114720,5,396.374,93.392,120.647,119,
114722,5,399.705,94.220,120.647,120,
114724,5,403.036,94.496,120.647,121,
114726,5,406.367,95.324,120.302,122,
114728,5,409.698,95.324,120.509,123,
114730,5,413.028,95.945,120.302,124,
114732,5,416.359,96.911,120.509,125,
114734,5,419.690,97.256,120.302,126,
114736,5,423.021,97.670,120.095,127,
114738,5,426.352,98.222,120.233,128,
114740,5,429.683,99.119,120.095,129,
114742,5,433.014,99.119,120.095,130,
114744,5,436.345,98.912,119.888,131,
114746,5,439.675,98.912,119.888,132,
114748,5,443.006,99.947,119.336,133,
114750,5,446.337,100.706,118.715,134,
114752,5,449.668,101.120,118.577,135,
114754,5,452.999,101.120,118.232,136,
114756,5,456.330,101.534,117.818,137,
114758,5,459.661,101.672,117.611,138,
114760,5,462.992,102.638,117.059,139,
114762,5,466.322,102.776,116.645,140,
114764,5,469.653,102.983,116.576,141,
114766,5,472.984,102.983,116.576,142,
114768,5,476.315,103.121,116.576,143,
114770,5,479.646,103.121,116.576,144,
114772,5,482.977,103.604,116.231,145,
114774,5,486.308,104.432,115.955,146,
114776,5,489.639,104.432,115.955,147,
114778,5,492.969,104.432,115.955,148,
114780,5,496.300,105.053,115.610,149,
114782,5,499.631,105.053,115.610,150,
114784,5,502.962,105.467,114.851,151,
114786,5,506.293,106.088,114.782,152,
114788,5,509.624,106.088,114.506,153,
114790,5,512.955,106.433,114.506,154,
114792,5,516.286,106.433,114.230,155,
114794,5,519.616,106.433,114.230,156,
114796,5,522.947,106.433,114.230,157,
114798,5,526.278,106.433,114.230,158,
114800,5,529.609,105.743,114.575,159,
114802,5,532.940,105.122,114.506,160,
114804,5,536.271,104.363,114.851,161,
114806,5,539.602,104.846,114.782,162,
114808,5,542.933,105.605,114.437,163,
114810,5,546.263,106.088,114.161,164,
114812,5,549.594,106.226,114.299,165,
114814,5,552.925,106.433,114.230,166,
114816,5,556.256,106.571,114.368,167,
114818,5,559.587,106.571,114.368,168,
114820,5,562.918,106.571,114.368,169,
114822,5,566.249,106.571,114.368,170,
114824,5,569.580,106.640,114.023,171,
114826,5,572.910,106.640,114.023,172,
114828,5,576.241,106.088,114.299,173,
114830,5,579.572,106.088,114.299,174,
114832,5,582.903,106.088,114.299,175,
114834,5,586.234,106.088,114.299,176,
114836,5,589.565,106.088,114.299,177,
114838,5,592.896,106.088,114.299,178,
114840,5,596.227,106.088,114.299,179,
114842,5,599.557,106.640,113.954,180,
114871,5,602.888,106.778,114.092,181,
114873,5,606.219,107.054,113.816,182,
114875,5,609.550,107.261,113.402,183,
114877,5,612.881,107.675,113.471,184,
114879,5,616.212,107.675,113.471,185,
114881,5,619.543,107.675,113.471,186,
114883,5,622.874,107.606,113.195,187,
114885,5,626.204,108.227,112.988,188,
114887,5,629.535,108.503,112.850,189,
114889,5,632.866,108.779,111.953,190,
114891,5,636.197,108.641,111.815,191,
114893,5,639.528,109.055,111.332,192,
114895,5,642.859,109.262,110.918,193,
114897,5,646.190,109.676,110.918,194,
114899,5,649.521,109.883,111.056,195,
114901,5,652.851,110.159,110.642,196,
114903,5,656.182,110.642,109.883,197,
114905,5,659.513,110.642,109.883,198,
114907,5,662.844,110.711,109.469,199,
114919,6,0.000,139.691,137.069,0,
114921,6,3.331,139.691,137.069,1,
114923,6,6.662,140.795,137.897,2,
114925,6,9.993,140.588,137.759,3,
114927,6,13.323,140.588,137.759,4,
114929,6,16.654,139.967,137.966,5,
114931,6,19.985,139.553,137.759,6,
114933,6,23.316,139.553,137.759,7,
114935,6,26.647,139.415,138.173,8,
114937,6,29.978,139.760,137.621,9,
114939,6,33.309,139.484,137.483,10,
114941,6,36.640,139.484,137.483,11,
114943,6,39.970,139.484,137.483,12,
114945,6,43.301,139.277,136.241,13,
114947,6,46.632,139.277,134.861,14,
114949,6,49.963,139.415,133.757,15,
114951,6,53.294,139.829,132.515,16,
114953,6,56.625,139.967,131.618,17,
114955,6,59.956,140.381,130.790,18,
114957,6,63.287,140.519,129.686,19,
114959,6,66.617,140.864,128.789,20,
114961,6,69.948,141.071,128.375,21,
114963,6,73.279,141.071,128.375,22,
114965,6,76.610,141.071,128.375,23,
114967,6,79.941,141.071,128.375,24,
114969,6,83.272,141.761,127.685,25,
114971,6,86.603,142.106,127.202,26,
114973,6,89.934,142.106,127.202,27,
114975,6,93.264,141.761,127.685,28,
114977,6,96.595,142.037,126.788,29,
114979,6,99.926,142.658,125.822,30,
114981,6,103.257,142.520,125.684,31,
114983,6,106.588,142.520,125.270,32,
114985,6,109.919,142.520,125.270,33,
114987,6,113.250,142.175,125.891,34,
114989,6,116.581,142.175,125.960,35,
114991,6,119.911,141.968,126.029,36,
114993,6,123.242,142.313,126.098,37,
114995,6,126.573,142.313,126.098,38,
114997,6,129.904,142.313,126.098,39,
114999,6,133.235,142.313,126.098,40,
115001,6,136.566,142.313,126.098,41,
115003,6,139.897,142.520,125.477,42,
115005,6,143.228,142.727,124.994,43,
115007,6,146.558,142.727,124.994,44,
115009,6,149.889,143.417,124.787,45,
115011,6,153.220,143.417,124.787,46,
115013,6,156.551,143.417,124.787,47,
115015,6,159.882,143.417,124.787,48,
115017,6,163.213,143.417,124.787,49,
115019,6,166.544,143.417,124.787,50,
115021,6,169.875,143.417,124.787,51,
115023,6,173.205,143.486,124.649,52,
115025,6,176.536,143.486,124.649,53,
115027,6,179.867,143.762,124.442,54,
115029,6,183.198,143.762,124.442,55,
115031,6,186.529,143.693,124.718,56,
115033,6,189.860,143.555,125.684,57,
115035,6,193.191,143.555,125.684,58,
115037,6,196.522,143.555,125.684,59,
115039,6,199.852,143.555,125.684,60,
115041,6,203.183,143.555,125.684,61,
115043,6,206.514,143.348,125.891,62,
115045,6,209.845,143.348,125.891,63,
115047,6,213.176,143.348,125.822,64,
115049,6,216.507,143.348,125.822,65,
115051,6,219.838,143.348,125.822,66,
115053,6,223.169,143.141,126.305,67,
115055,6,226.499,143.279,126.374,68,
115057,6,229.830,143.555,127.202,69,
115059,6,233.161,144.452,126.926,70,
115061,6,236.492,144.452,125.615,71,
115063,6,239.823,144.452,125.615,72,
115065,6,243.154,144.452,125.615,73,
115067,6,246.485,144.314,125.201,74,
115069,6,249.816,144.383,126.098,75,
115071,6,253.146,144.521,125.201,76,
115073,6,256.477,144.521,125.201,77,
115075,6,259.808,144.521,124.373,78,
115077,6,263.139,144.521,123.545,79,
115079,6,266.470,144.521,122.579,80,
115081,6,269.801,144.452,122.372,81,
115083,6,273.132,144.797,121.337,82,
115090,6,276.463,145.004,120.509,83,
115092,6,279.793,145.004,120.509,84,
115094,6,283.124,145.418,120.371,85,
115096,6,286.455,145.418,120.164,86,
115098,6,289.786,145.487,119.681,87,
115100,6,293.117,145.349,119.681,88,
115102,6,296.448,145.487,119.267,89,
115104,6,299.779,145.487,118.922,90,
115106,6,303.110,145.487,118.922,91,
115108,6,306.440,145.280,118.646,92,
115110,6,309.771,145.556,118.577,93,
115112,6,313.102,145.280,118.715,94,
115114,6,316.433,145.487,118.715,95,
115116,6,319.764,145.763,117.680,96,
115118,6,323.095,146.315,116.576,97,
115120,6,326.426,146.867,115.541,98,
115122,6,329.757,147.143,115.196,99,
115124,6,333.087,147.833,114.230,100,
115126,6,336.418,147.833,113.540,101,
115128,6,339.749,148.109,113.195,102,
115130,6,343.080,148.109,113.195,103,
115132,6,346.411,148.109,113.195,104,
115134,6,349.742,149.075,111.953,105,
115136,6,353.073,150.230,110.486,106,
115138,6,356.404,151.058,109.296,107,
115140,6,359.734,151.317,108.779,108,
115142,6,363.065,151.317,108.779,109,
115144,6,366.396,151.679,108.468,110,
115146,6,369.727,151.214,108.779,111,
115148,6,373.058,150.955,109.193,112,
115150,6,376.389,150.851,109.296,113,
115152,6,379.720,150.593,110.021,114,
115154,6,383.051,150.334,110.435,115,
115156,6,386.381,150.593,109.814,116,
115158,6,389.712,151.058,109.348,117,
115160,6,393.043,150.903,109.503,118,
115162,6,396.374,151.421,109.037,119,
115164,6,399.705,152.404,107.744,120,
115166,6,403.036,152.818,106.864,121,
115168,6,406.367,153.594,105.467,122,
115170,6,409.698,153.594,105.467,123,
115172,6,413.028,153.594,105.467,124,
115174,6,416.359,153.439,105.260,125,
115176,6,419.690,153.542,104.690,126,
115178,6,423.021,153.491,104.276,127,
115180,6,426.352,154.060,104.432,128,
115182,6,429.683,153.491,104.535,129,
115184,6,433.014,153.491,104.535,130,
115186,6,436.345,153.491,104.535,131,
115188,6,439.675,153.801,104.276,132,
115190,6,443.006,154.215,104.069,133,
115192,6,446.337,154.836,103.811,134,
115194,6,449.668,155.302,103.500,135,
115196,6,452.999,154.940,103.604,136,
115198,6,456.330,154.991,103.707,137,
115200,6,459.661,155.250,103.811,138,
115202,6,462.992,156.026,103.500,139,
115204,6,466.322,156.337,103.655,140,
115206,6,469.653,156.337,103.655,141,
115208,6,472.984,157.010,103.345,142,
115210,6,476.315,157.061,103.241,143,
115216,6,479.646,157.217,103.345,144,
115218,6,482.977,157.372,103.138,145,
115220,6,486.308,157.631,103.138,146,
115222,6,489.639,157.993,102.983,147,
115224,6,492.969,157.993,102.983,148,
115226,6,496.300,158.769,102.827,149,
115228,6,499.631,158.769,102.827,150,
115230,6,502.962,159.701,102.724,151,
115232,6,506.293,159.701,102.724,152,
115234,6,509.624,159.959,102.724,153,
115236,6,512.955,160.322,102.931,154,
115238,6,516.286,160.115,102.931,155,
115240,6,519.616,160.115,102.931,156,
115242,6,522.947,160.115,103.034,157,
115244,6,526.278,161.098,103.034,158,
115246,6,529.609,161.150,102.931,159,
115248,6,532.940,161.615,102.931,160,
115250,6,536.271,161.822,102.724,161,
115252,6,539.602,161.822,102.724,162,
115254,6,542.933,162.133,102.827,163,
115256,6,546.263,162.133,102.827,164,
115258,6,549.594,162.133,102.827,165,
115260,6,552.925,162.288,102.776,166,
115262,6,556.256,162.392,102.620,167,
115264,6,559.587,162.702,102.362,168,
115266,6,562.918,162.806,102.206,169,
115268,6,566.249,162.806,102.206,170,
115270,6,569.580,162.806,102.206,171,
115272,6,572.910,162.754,102.155,172,
115274,6,576.241,162.599,101.896,173,
115276,6,579.572,162.443,101.430,174,
115278,6,582.903,162.340,101.120,175,
115280,6,586.234,162.236,100.964,176,
115282,6,589.565,162.236,100.964,177,
115284,6,592.896,162.236,100.964,178,
115286,6,596.227,161.978,100.757,179,
115288,6,599.557,161.615,100.809,180,
115290,6,602.888,161.615,100.809,181,
115292,6,606.219,161.460,100.964,182,
115294,6,609.550,161.460,100.964,183,
115296,6,612.881,161.253,100.861,184,
115298,6,616.212,161.253,100.757,185,
115300,6,619.543,161.253,99.878,186,
115302,6,622.874,161.253,99.878,187,
115304,6,626.204,161.046,99.774,188,
115306,6,629.535,160.787,99.619,189,
115308,6,632.866,160.787,99.981,190,
115310,6,636.197,160.529,99.567,191,
115312,6,639.528,160.529,99.567,192,
115314,6,642.859,160.322,99.308,193,
115316,6,646.190,160.373,99.050,194,
115318,6,649.521,160.373,99.050,195,
115320,6,652.851,160.373,99.050,196,
115322,6,656.182,160.373,99.050,197,
115324,6,659.513,160.011,98.946,198,
115326,6,662.844,159.804,98.273,199,
115334,7,0.000,80.730,157.734,0,
115336,7,3.331,80.730,157.734,1,
115338,7,6.662,80.730,157.734,2,
115340,7,9.993,80.730,157.734,3,
115342,7,13.323,80.730,157.734,4,
115344,7,16.654,80.730,157.734,5,
115346,7,19.985,80.730,157.734,6,
115348,7,23.316,80.730,157.734,7,
115350,7,26.647,80.730,157.734,8,
115352,7,29.978,80.730,157.734,9,
115354,7,33.309,80.730,157.734,10,
115356,7,36.640,80.730,157.734,11,
115358,7,39.970,80.730,157.734,12,
115360,7,43.301,80.730,157.734,13,
115362,7,46.632,80.730,157.734,14,
115365,7,49.963,80.834,157.700,15,
115367,7,53.294,80.834,157.700,16,
115369,7,56.625,80.834,157.700,17,
115371,7,59.956,80.834,157.700,18,
115373,7,63.287,80.834,157.700,19,
115375,7,66.617,80.834,157.700,20,
115377,7,69.948,80.834,157.700,21,
115379,7,73.279,80.903,158.252,22,
115381,7,76.610,80.903,158.252,23,
115383,7,79.941,80.903,158.252,24,
115385,7,83.272,80.903,158.252,25,
115387,7,86.603,80.903,157.976,26,
115389,7,89.934,80.903,157.976,27,
115391,7,93.264,80.903,157.976,28,
115393,7,96.595,80.903,157.976,29,
115395,7,99.926,80.903,157.976,30,
115397,7,103.257,80.696,157.562,31,
115399,7,106.588,80.696,157.562,32,
115401,7,109.919,80.696,157.562,33,
115403,7,113.250,80.696,157.562,34,
115405,7,116.581,80.696,157.562,35,
115407,7,119.911,80.696,157.562,36,
115409,7,123.242,80.696,157.562,37,
115411,7,126.573,80.696,157.562,38,
115413,7,129.904,80.696,157.562,39,
115415,7,133.235,80.696,157.562,40,
115417,7,136.566,80.696,157.562,41,
115419,7,139.897,80.696,157.562,42,
115421,7,143.228,80.696,157.562,43,
115423,7,146.558,80.696,157.562,44,
115425,7,149.889,80.696,157.562,45,
