,spot ID,Track ID,x (micron),y (micron),t (sec),Frame,Classification,squared displacement,vx,vy,speed,diff time autocorrelation,distance to nearest AC,smooth avg speed
37,2161,0,72.76051317,40.62375735,123.8853659,37,After_Contact,4.598234962290126,0.0,0.0,0.0,0.0,9.420666549603713,0.0
38,2164,0,72.76051317,40.62375735,127.233619,38,After_Contact,4.598234962290126,0.0,0.0,0.0,0.0,9.420666549603713,0.0
39,2167,0,72.76051317,40.62375735,130.5818722,39,After_Contact,4.598234962290126,0.0,0.0,0.0,0.0,9.420666549603713,0.0
40,2170,0,72.76051317,40.62375735,133.9301253,40,After_Contact,4.598234962290126,0.0,0.0,0.0,0.0,9.420666549603713,0.0
41,2173,0,72.76051317,40.62375735,137.2783784,41,After_Contact,4.598234962290126,0.0,0.0,0.0,0.0,9.420666549603713,0.0
42,2176,0,72.50176312,40.52025733,140.6266316,42,After_Contact,3.642166295820137,-0.0775862218890521,-0.0310344887556217,0.0835629183270908,-0.0,9.161898154870034,0.0
43,2179,0,71.98426303,40.77900738,143.9748847,43,After_Contact,1.834473467655038,-0.155172440779614,0.0775862218890564,0.1734880635793734,0.0096313946905858,8.646789428262903,0.5552959958282262
44,2182,0,71.15626288,41.14125745,147.3231378,44,After_Contact,0.310655359710007,-0.2482759070464749,0.108620710644676,0.2709970199111133,0.0469530490409988,7.837110467732755,1.0
45,2185,0,70.94926284,41.08950744,150.671391,45,After_Contact,0.1205128528650037,-0.0620689775112434,-0.0155172443778108,0.063979237588236,0.0137247375794862,7.626976396214965,0.607274060036056
46,2188,0,70.94926284,41.08950744,154.0196441,46,After_Contact,0.1205128528650037,0.0,0.0,0.0,-0.0,7.626976396214965,0.0
47,2191,0,70.94926284,41.08950744,157.3678972,47,After_Contact,0.1205128528650037,0.0,0.0,0.0,0.0,7.626976396214965,0.0
48,2194,0,70.94926284,41.08950744,160.7161504,48,After_Contact,0.1205128528650037,0.0,0.0,0.0,0.0,7.626976396214965,0.0
49,2197,0,70.94926284,41.08950744,164.0644035,49,After_Contact,0.1205128528650037,0.0,0.0,0.0,0.0,7.626976396214965,0.0
50,2200,0,70.63876279,41.24475747,167.4126566,50,After_Contact,0.0964102872600051,-0.0931034632683663,0.0465517331334347,0.1040928370748466,0.0,7.329886486706964,0.0
51,2206,0,70.32826273,41.34825748,170.7609098,51,After_Contact,0.2678063452200058,-0.0931034662668651,0.0310344857571207,0.0981396695384401,0.0101129642506335,7.0314650456845085,0.46613923710191
52,2212,0,70.12126269,41.55525752,174.1091629,52,After_Contact,0.6534474901200253,-0.0620689775112477,0.0620689775112434,0.0877787897990341,0.0077051157524689,6.85246350238383,0.4280554518985428
53,2218,0,70.12126269,41.55525752,177.457416,53,After_Contact,0.6534474901200253,0.0,0.0,0.0,0.0,6.85246350238383,0.0
54,2221,0,70.12126269,41.55525752,180.8056692,54,After_Contact,0.6534474901200253,0.0,0.0,0.0,0.0,6.85246350238383,0.0
55,2224,0,70.12126269,41.55525752,184.1539223,55,After_Contact,0.6534474901200253,0.0,0.0,0.0,0.0,6.85246350238383,0.0
56,2227,0,70.12126269,41.55525752,187.5021754,56,After_Contact,0.6534474901200253,0.0,0.0,0.0,0.0,6.85246350238383,0.0
57,2230,0,70.43176275,41.76225756,190.8504286,57,After_Contact,0.7284332649600247,0.0931034662668694,0.0620689775112455,0.1118964405162094,0.0,7.191284794225906,0.0
58,2233,0,70.69051279,41.76225756,194.1986817,58,After_Contact,0.6882623109000242,0.0775862188905533,0.0,0.0775862188905533,0.0072235459132505,7.446577493408008,0.42971782821911764
59,2239,0,70.69051279,41.76225756,197.5469348,59,After_Contact,0.6882623109000242,0.0,0.0,0.0,0.0,7.446577493408008,0.0
60,2242,0,70.69051279,41.76225756,200.895188,60,After_Contact,0.6882623109000242,0.0,0.0,0.0,0.0,7.446577493408008,0.0
61,2245,0,70.69051279,41.76225756,204.2434411,61,After_Contact,0.6882623109000242,0.0,0.0,0.0,0.0,7.446577493408008,0.0
62,2248,0,70.69051279,41.76225756,207.5916942,62,After_Contact,0.6882623109000242,0.0,0.0,0.0,0.0,7.446577493408008,0.0
