,Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame,is main track,which main track id,frame range
538,5374,2,125.39,47.51,459.66,138,False,,
539,5376,2,125.6,47.66,462.99,139,False,,
540,5378,2,125.49,47.25,466.32,140,False,,
541,5380,2,125.49,47.25,469.65,141,False,,
542,5382,2,125.49,47.25,472.98,142,False,,
543,5384,2,125.49,47.56,476.32,143,False,,
544,5386,2,125.49,47.77,479.65,144,False,,
545,5388,2,125.49,47.77,482.98,145,False,,
546,5390,2,125.49,47.77,486.31,146,False,,
547,5392,2,125.49,47.77,489.64,147,False,,
548,5394,2,125.49,47.77,492.97,148,False,,
549,5396,2,125.49,47.77,496.3,149,False,,
550,5398,2,125.49,47.77,499.63,150,False,,
551,5400,2,125.49,47.77,502.96,151,False,,
552,5402,2,125.49,47.51,506.29,152,False,,
553,5404,2,125.49,47.51,509.62,153,False,,
554,5406,2,125.18,47.3,512.95,154,False,,
555,5408,2,125.18,47.3,516.29,155,False,,
556,5410,2,125.24,47.61,519.62,156,False,,
557,5412,2,125.03,48.28,522.95,157,False,,
558,5414,2,125.03,48.28,526.28,158,False,,
559,5416,2,125.03,48.54,529.61,159,False,,
560,5418,2,125.03,48.96,532.94,160,False,,
561,5420,2,124.87,48.7,536.27,161,False,,
562,5422,2,125.03,49.01,539.6,162,False,,
563,5424,2,124.92,49.58,542.93,163,False,,
564,5426,2,124.72,49.89,546.26,164,False,,
565,5428,2,124.72,50.92,549.59,165,False,,
566,5430,2,124.67,50.87,552.93,166,False,,
567,5432,2,124.77,51.49,556.26,167,False,,
568,5434,2,124.77,51.96,559.59,168,False,,
569,5436,2,124.77,52.58,562.92,169,False,,
570,5438,2,124.77,52.73,566.25,170,False,,
571,5440,2,124.77,53.87,569.58,171,False,,
572,5442,2,124.87,55.01,572.91,172,False,,
573,5444,2,125.03,54.86,576.24,173,False,,
574,5446,2,125.03,55.37,579.57,174,False,,
575,5448,2,125.29,55.99,582.9,175,False,,
576,5450,2,125.29,55.99,586.23,176,False,,
577,5452,2,125.29,55.99,589.56,177,False,,
578,5454,2,125.49,56.87,592.9,178,False,,
579,5456,2,125.8,57.39,596.23,179,False,,
580,5458,2,125.91,57.55,599.56,180,False,,
581,5465,2,125.75,57.6,602.89,181,False,,
582,5467,2,125.75,57.39,606.22,182,False,,
583,5469,2,125.34,57.49,609.55,183,False,,
584,5473,2,124.82,57.44,612.88,184,False,,
585,5475,2,124.82,57.44,616.21,185,False,,
586,5477,2,124.82,57.44,619.54,186,False,,
587,5479,2,124.82,57.44,622.87,187,False,,
588,5481,2,124.82,57.44,626.2,188,False,,
589,5483,2,124.82,57.44,629.54,189,False,,
590,5485,2,124.82,57.44,632.87,190,False,,
591,5487,2,124.82,57.44,636.2,191,False,,
592,5489,2,124.82,57.44,639.53,192,False,,
593,5491,2,124.82,57.44,642.86,193,False,,
594,5495,2,124.82,57.44,646.19,194,False,,
595,5493,2,124.82,57.44,649.52,195,False,,
596,5498,2,124.2,56.87,652.85,196,False,,
597,5500,2,124.2,56.87,656.18,197,False,,
598,5502,2,124.2,56.61,659.51,198,False,,
599,5504,2,124.3,56.15,662.84,199,False,,
600,7568,3,87.25,86.22,0.0,0,False,,
601,7738,3,87.15,86.11,3.33,1,False,,
602,7742,3,87.15,86.11,6.66,2,False,,
603,7746,3,87.15,86.11,9.99,3,False,,
604,7748,3,86.84,86.01,13.32,4,False,,
605,7750,3,86.84,86.01,16.65,5,False,,
606,7752,3,86.84,86.01,19.99,6,False,,
607,7754,3,86.84,86.01,23.32,7,False,,
608,7756,3,86.84,86.01,26.65,8,False,,
609,7758,3,86.84,86.01,29.98,9,False,,
610,7760,3,86.94,86.11,33.31,10,False,,
611,7762,3,86.94,86.32,36.64,11,False,,
612,7764,3,86.84,85.91,39.97,12,False,,
613,7766,3,86.84,86.22,43.3,13,False,,
614,7768,3,86.84,86.01,46.63,14,False,,
615,7770,3,87.04,86.22,49.96,15,False,,
616,7772,3,87.04,86.22,53.29,16,False,,
617,7774,3,86.94,86.11,56.62,17,False,,
618,7776,3,87.04,86.32,59.96,18,False,,
619,7778,3,87.04,86.32,63.29,19,False,,
620,7780,3,86.73,86.11,66.62,20,False,,
621,7782,3,86.73,86.01,69.95,21,False,,
622,7784,3,86.84,86.01,73.28,22,False,,
623,7786,3,86.94,86.22,76.61,23,False,,
624,7788,3,87.25,86.42,79.94,24,False,,
625,7790,3,87.15,86.63,83.27,25,False,,
626,7792,3,87.15,86.63,86.6,26,False,,
627,7794,3,89.01,88.08,89.93,27,False,,
628,7796,3,88.6,87.98,93.26,28,False,,
629,7798,3,88.18,87.04,96.6,29,False,,
630,7800,3,87.77,86.84,99.93,30,False,,
631,7802,3,88.91,87.87,103.26,31,False,,
632,7804,3,88.39,87.66,106.59,32,False,,
633,7806,3,89.11,87.98,109.92,33,False,,
634,7808,3,88.6,87.77,113.25,34,False,,
635,7810,3,88.6,87.77,116.58,35,False,,
636,7812,3,88.6,87.77,119.91,36,False,,
637,7814,3,88.8,87.87,123.24,37,False,,
638,7816,3,88.6,87.66,126.57,38,False,,
639,7818,3,87.77,86.94,129.9,39,False,,
640,7820,3,87.46,86.53,133.23,40,False,,
641,7822,3,86.94,85.91,136.57,41,False,,
642,7824,3,86.94,85.91,139.9,42,False,,
643,7826,3,86.94,85.91,143.23,43,False,,
644,7828,3,86.94,85.91,146.56,44,False,,
645,7830,3,86.94,85.91,149.89,45,False,,
646,7832,3,86.94,85.91,153.22,46,False,,
647,7834,3,86.94,85.91,156.55,47,False,,
648,7836,3,86.94,85.91,159.88,48,False,,
649,7838,3,86.42,85.28,163.21,49,False,,
650,7840,3,86.42,85.28,166.54,50,False,,
651,7842,3,86.42,85.28,169.87,51,False,,
652,7846,3,86.42,85.28,173.21,52,False,,
653,7848,3,86.32,84.87,176.54,53,False,,
654,7850,3,86.22,84.35,179.87,54,False,,
655,7852,3,85.91,84.35,183.2,55,False,,
656,7854,3,85.91,84.35,186.53,56,False,,
657,7856,3,85.91,84.35,189.86,57,False,,
658,7858,3,85.8,83.73,193.19,58,False,,
659,7860,3,85.39,82.8,196.52,59,False,,
660,7862,3,85.39,82.39,199.85,60,False,,
661,7864,3,85.39,82.18,203.18,61,False,,
662,9867,3,85.39,81.66,206.51,62,False,,
663,10088,3,85.28,80.42,209.85,63,False,,
664,10091,3,85.18,80.11,213.18,64,False,,
665,10094,3,85.08,79.59,216.51,65,False,,
666,10096,3,85.18,78.87,219.84,66,False,,
667,10098,3,85.18,78.87,223.17,67,False,,
668,10100,3,85.18,78.87,226.5,68,False,,
669,10102,3,85.18,78.87,229.83,69,False,,
670,10104,3,85.18,78.56,233.16,70,False,,
671,10106,3,85.18,78.56,236.49,71,False,,
672,10108,3,85.18,78.56,239.82,72,False,,
673,10110,3,85.08,78.35,243.15,73,False,,
674,10112,3,85.28,79.07,246.48,74,False,,
675,10114,3,84.87,78.45,249.82,75,False,,
676,10116,3,84.87,78.45,253.15,76,False,,
677,10118,3,84.87,77.52,256.48,77,False,,
678,10120,3,84.56,77.0,259.81,78,False,,
679,10122,3,84.56,77.0,263.14,79,False,,
680,10124,3,84.46,76.28,266.47,80,False,,
681,10126,3,84.46,76.28,269.8,81,False,,
682,10128,3,84.46,76.28,273.13,82,False,,
683,10130,3,84.46,76.28,276.46,83,False,,
684,10132,3,84.46,76.28,279.79,84,False,,
685,10134,3,84.46,76.59,283.12,85,False,,
686,10136,3,84.46,76.38,286.46,86,False,,
687,10138,3,84.46,76.38,289.79,87,False,,
688,10140,3,84.35,76.49,293.12,88,False,,
689,10142,3,84.56,76.18,296.45,89,False,,
690,10144,3,84.56,76.18,299.78,90,False,,
691,10146,3,84.66,76.28,303.11,91,False,,
692,10148,3,84.66,76.28,306.44,92,False,,
693,10150,3,84.66,76.28,309.77,93,False,,
694,10152,3,84.66,76.28,313.1,94,False,,
695,10154,3,84.66,76.28,316.43,95,False,,
696,10156,3,84.87,76.18,319.76,96,False,,
697,10158,3,84.77,76.07,323.09,97,False,,
698,10160,3,84.77,75.97,326.43,98,False,,
699,10162,3,84.77,75.97,329.76,99,False,,
700,10164,3,84.77,76.28,333.09,100,False,,
701,10166,3,84.77,76.28,336.42,101,False,,
702,10168,3,84.77,76.28,339.75,102,False,,
703,10170,3,84.46,76.49,343.08,103,False,,
704,10172,3,84.66,76.49,346.41,104,False,,
705,10174,3,84.66,76.49,349.74,105,False,,
706,10176,3,84.77,76.18,353.07,106,False,,
707,10178,3,84.77,76.18,356.4,107,False,,
708,10180,3,84.66,76.18,359.73,108,False,,
709,10182,3,84.66,76.18,363.07,109,False,,
710,10184,3,84.66,76.18,366.4,110,False,,
711,10186,3,84.66,76.18,369.73,111,False,,
712,10188,3,84.66,76.18,373.06,112,False,,
713,10190,3,84.87,76.38,376.39,113,False,,
714,10192,3,84.87,76.38,379.72,114,False,,
715,10194,3,84.97,76.28,383.05,115,False,,
716,10196,3,84.97,76.28,386.38,116,False,,
717,10198,3,84.97,76.18,389.71,117,False,,
718,10200,3,84.97,76.28,393.04,118,False,,
719,10202,3,84.97,76.38,396.37,119,False,,
720,10204,3,84.87,75.87,399.7,120,False,,
721,10206,3,84.87,75.87,403.04,121,False,,
722,10208,3,84.87,75.87,406.37,122,False,,
723,10210,3,84.87,75.87,409.7,123,False,,
724,10212,3,84.97,75.56,413.03,124,False,,
725,10214,3,85.08,75.35,416.36,125,False,,
726,10216,3,85.39,75.14,419.69,126,False,,
727,10218,3,85.39,74.21,423.02,127,False,,
728,10220,3,85.7,73.38,426.35,128,False,,
729,10222,3,85.7,73.38,429.68,129,False,,
730,10224,3,86.42,72.45,433.01,130,False,,
731,10226,3,86.42,72.45,436.34,131,False,,
732,10228,3,86.63,71.62,439.68,132,False,,
733,10230,3,86.94,71.21,443.01,133,False,,
734,10232,3,86.94,71.21,446.34,134,False,,
735,10234,3,86.73,71.73,449.67,135,False,,
736,10236,3,86.63,71.1,453.0,136,False,,
737,10238,3,86.63,71.73,456.33,137,False,,
738,10240,3,86.63,71.73,459.66,138,False,,
739,10242,3,86.84,71.73,462.99,139,False,,
740,10244,3,86.73,71.42,466.32,140,False,,
741,10246,3,86.73,71.42,469.65,141,False,,
742,10248,3,86.73,71.42,472.98,142,False,,
743,10250,3,86.84,71.21,476.32,143,False,,
744,10252,3,86.94,70.59,479.65,144,False,,
745,10254,3,86.42,71.93,482.98,145,False,,
746,10256,3,86.32,72.35,486.31,146,False,,
747,10258,3,86.11,72.35,489.64,147,False,,
748,10260,3,86.01,72.55,492.97,148,False,,
749,10262,3,86.11,72.45,496.3,149,False,,
750,10264,3,86.73,71.42,499.63,150,False,,
751,10266,3,86.73,71.42,502.96,151,False,,
752,10268,3,86.53,71.1,506.29,152,False,,
753,10270,3,86.42,71.83,509.62,153,False,,
754,10272,3,86.42,71.1,512.95,154,False,,
755,10274,3,86.42,71.1,516.29,155,False,,
756,10276,3,86.42,71.1,519.62,156,False,,
757,10278,3,86.63,70.48,522.95,157,False,,
758,10280,3,87.04,69.66,526.28,158,False,,
759,10282,3,87.35,69.03,529.61,159,False,,
760,10284,3,87.56,68.83,532.94,160,False,,
761,10286,3,87.56,68.83,536.27,161,False,,
762,10288,3,87.46,69.14,539.6,162,False,,
763,10290,3,87.77,68.31,542.93,163,False,,
764,10292,3,87.77,68.31,546.26,164,False,,
765,10294,3,87.77,68.31,549.59,165,False,,
766,10296,3,87.77,68.31,552.93,166,False,,
767,10298,3,87.77,68.31,556.26,167,False,,
768,10300,3,87.77,68.31,559.59,168,False,,
769,10302,3,87.77,68.31,562.92,169,False,,
770,10304,3,88.08,67.79,566.25,170,False,,
771,10306,3,88.49,67.38,569.58,171,False,,
772,10308,3,88.49,67.38,572.91,172,False,,
773,10310,3,89.22,66.55,576.24,173,False,,
774,10312,3,89.84,66.14,579.57,174,False,,
775,10314,3,90.05,65.93,582.9,175,False,,
776,10316,3,90.05,65.93,586.23,176,False,,
777,10318,3,90.05,65.93,589.56,177,False,,
778,10320,3,90.05,65.93,592.9,178,False,,
779,10322,3,90.05,65.93,596.23,179,False,,
780,10324,3,89.94,66.14,599.56,180,False,,
781,10326,3,89.94,66.14,602.89,181,False,,
782,10328,3,90.05,65.93,606.22,182,False,,
783,10330,3,90.05,65.93,609.55,183,False,,
784,10332,3,89.53,66.34,612.88,184,False,,
785,10334,3,89.53,66.34,616.21,185,False,,
786,10336,3,89.53,66.34,619.54,186,False,,
787,10338,3,89.53,66.14,622.87,187,False,,
788,10340,3,90.56,65.93,626.2,188,False,,
789,10342,3,90.77,66.03,629.54,189,False,,
790,10344,3,90.98,65.72,632.87,190,False,,
791,10346,3,91.08,65.83,636.2,191,False,,
792,10348,3,91.6,65.72,639.53,192,False,,
793,10350,3,91.6,65.93,642.86,193,False,,
794,10352,3,92.01,65.62,646.19,194,False,,
795,10354,3,92.94,65.72,649.52,195,False,,
796,10356,3,94.6,66.14,652.85,196,False,,
797,10358,3,95.63,66.24,656.18,197,False,,
798,10360,3,95.63,66.24,659.51,198,False,,
799,10362,3,95.63,66.24,662.84,199,False,,
800,114409,5,79.18,130.82,0.0,0,False,,
801,114411,5,79.28,130.82,3.33,1,False,,
802,114413,5,79.28,130.82,6.66,2,False,,
803,114415,5,79.18,130.72,9.99,3,False,,
804,114417,5,79.52,130.93,13.32,4,False,,
805,114419,5,79.25,130.93,16.65,5,False,,
806,114421,5,79.25,130.93,19.99,6,False,,
807,114423,5,79.8,130.72,23.32,7,False,,
808,114514,5,80.14,130.86,26.65,8,False,,
809,114427,5,79.25,131.07,29.98,9,False,,
810,114429,5,79.25,130.79,33.31,10,False,,
811,114431,5,79.59,130.79,36.64,11,False,,
812,114433,5,79.38,131.0,39.97,12,False,,
813,114435,5,79.38,131.0,43.3,13,False,,
814,114437,5,79.38,131.0,46.63,14,False,,
815,114439,5,79.59,130.86,49.96,15,False,,
816,114441,5,79.59,130.86,53.29,16,False,,
817,114443,5,79.59,130.86,56.62,17,False,,
818,114445,5,79.94,130.86,59.96,18,False,,
819,114447,5,79.94,131.0,63.29,19,False,,
820,114449,5,79.94,131.0,66.62,20,False,,
821,114451,5,79.32,131.0,69.95,21,False,,
822,114453,5,79.32,131.0,73.28,22,False,,
823,114455,5,79.32,131.0,76.61,23,False,,
824,114457,5,78.42,130.86,79.94,24,False,,
825,114459,5,78.42,130.86,83.27,25,False,,
826,114461,5,78.28,130.65,86.6,26,False,,
827,114463,5,78.28,130.65,89.93,27,False,,
828,114465,5,78.56,130.51,93.26,28,False,,
829,114467,5,78.42,130.72,96.6,29,False,,
830,114469,5,78.42,130.72,99.93,30,False,,
831,114471,5,78.49,130.72,103.26,31,False,,
832,114473,5,78.49,130.72,106.59,32,False,,
833,114475,5,78.49,130.72,109.92,33,False,,
834,114477,5,78.49,130.72,113.25,34,False,,
835,114479,5,78.14,130.65,116.58,35,False,,
836,114481,5,78.14,130.65,119.91,36,False,,
837,114483,5,78.14,130.65,123.24,37,False,,
838,114485,5,78.14,130.65,126.57,38,False,,
839,114487,5,78.0,130.58,129.9,39,False,,
840,114489,5,78.0,130.58,133.23,40,False,,
841,114491,5,78.0,130.58,136.57,41,False,,
842,114493,5,77.73,130.44,139.9,42,False,,
843,114495,5,77.73,130.44,143.23,43,False,,
844,114562,5,77.59,130.51,146.56,44,False,,
845,114564,5,77.45,130.17,149.89,45,False,,
846,114566,5,77.38,130.31,153.22,46,False,,
847,114568,5,77.38,130.31,156.55,47,False,,
848,114570,5,76.97,130.17,159.88,48,False,,
849,114572,5,76.49,130.38,163.21,49,False,,
850,114574,5,76.49,130.38,166.54,50,False,,
851,114576,5,76.49,130.38,169.87,51,False,,
852,114578,5,76.49,130.38,173.21,52,False,,
853,114580,5,76.28,129.89,176.54,53,False,,
854,114582,5,76.28,129.89,179.87,54,False,,
855,114584,5,75.73,128.86,183.2,55,False,,
856,114586,5,75.45,129.0,186.53,56,False,,
857,114588,5,75.45,128.79,189.86,57,False,,
858,114590,5,75.45,128.79,193.19,58,False,,
859,114592,5,74.62,128.17,196.52,59,False,,
860,114594,5,74.21,127.27,199.85,60,False,,
861,114596,5,74.42,127.13,203.18,61,False,,
862,114598,5,74.28,126.37,206.51,62,False,,
863,114600,5,74.07,126.93,209.85,63,False,,
864,114602,5,74.07,126.72,213.18,64,False,,
865,114604,5,73.59,125.89,216.51,65,False,,
866,114606,5,73.38,125.41,219.84,66,False,,
867,114608,5,72.76,124.17,223.17,67,False,,
868,114618,5,71.59,122.85,226.5,68,False,,
869,114620,5,71.38,122.3,229.83,69,False,,
870,114622,5,71.38,121.89,233.16,70,False,,
871,114624,5,71.04,121.47,236.49,71,False,,
872,114626,5,71.04,121.47,239.82,72,False,,
873,114628,5,71.24,121.82,243.15,73,False,,
874,114630,5,71.24,121.82,246.48,74,False,,
875,114632,5,71.24,121.75,249.82,75,False,,
876,114634,5,71.24,121.75,253.15,76,False,,
877,114636,5,71.24,121.75,256.48,77,False,,
878,114638,5,71.17,121.2,259.81,78,False,,
879,114640,5,71.17,121.2,263.14,79,False,,
880,114642,5,70.55,119.89,266.47,80,False,,
881,114644,5,70.35,119.34,269.8,81,False,,
882,114646,5,70.48,118.78,273.13,82,False,,
883,114648,5,70.41,117.33,276.46,83,False,,
884,114650,5,70.9,116.58,279.79,84,False,,
885,114652,5,71.1,116.44,283.12,85,False,,
886,114654,5,71.52,116.09,286.46,86,False,,
887,114656,5,72.0,115.4,289.79,87,False,,
888,114658,5,72.69,114.64,293.12,88,False,,
889,114660,5,73.45,114.3,296.45,89,False,,
890,114662,5,74.62,113.95,299.78,90,False,,
891,114664,5,75.8,113.68,303.11,91,False,,
892,114666,5,76.69,113.33,306.44,92,False,,
893,114668,5,77.31,113.47,309.77,93,False,,
894,114670,5,77.8,113.68,313.1,94,False,,
895,114672,5,78.35,113.61,316.43,95,False,,
896,114674,5,79.18,113.95,319.76,96,False,,
897,114676,5,81.04,114.64,323.09,97,False,,
898,114678,5,81.66,115.13,326.43,98,False,,
899,114680,5,81.87,115.54,329.76,99,False,,
900,114682,5,82.35,116.3,333.09,100,False,,
901,114684,5,82.63,116.3,336.42,101,False,,
902,114686,5,83.18,116.85,339.75,102,False,,
903,114688,5,83.8,117.27,343.08,103,False,,
904,114690,5,84.28,117.06,346.41,104,False,,
905,114692,5,84.63,117.54,349.74,105,False,,
906,114694,5,85.04,117.82,353.07,106,False,,
907,114696,5,85.25,117.96,356.4,107,False,,
908,114698,5,85.73,118.51,359.73,108,False,,
909,114700,5,86.7,119.34,363.07,109,False,,
910,114702,5,87.39,119.75,366.4,110,False,,
911,114704,5,88.63,119.82,369.73,111,False,,
912,114706,5,88.7,120.16,373.06,112,False,,
913,114708,5,89.32,120.16,376.39,113,False,,
914,114710,5,90.36,120.3,379.72,114,False,,
915,114712,5,91.11,120.51,383.05,115,False,,
916,114714,5,91.6,120.51,386.38,116,False,,
917,114716,5,92.22,120.51,389.71,117,False,,
918,114718,5,92.36,120.37,393.04,118,False,,
919,114720,5,93.39,120.65,396.37,119,False,,
920,114722,5,94.22,120.65,399.7,120,False,,
921,114724,5,94.5,120.65,403.04,121,False,,
922,114726,5,95.32,120.3,406.37,122,False,,
923,114728,5,95.32,120.51,409.7,123,False,,
924,114730,5,95.94,120.3,413.03,124,False,,
925,114732,5,96.91,120.51,416.36,125,False,,
926,114734,5,97.26,120.3,419.69,126,False,,
927,114736,5,97.67,120.09,423.02,127,False,,
928,114738,5,98.22,120.23,426.35,128,False,,
929,114740,5,99.12,120.09,429.68,129,False,,
930,114742,5,99.12,120.09,433.01,130,False,,
931,114744,5,98.91,119.89,436.34,131,False,,
932,114746,5,98.91,119.89,439.68,132,False,,
933,114748,5,99.95,119.34,443.01,133,False,,
934,114750,5,100.71,118.71,446.34,134,False,,
935,114752,5,101.12,118.58,449.67,135,False,,
936,114754,5,101.12,118.23,453.0,136,False,,
937,114756,5,101.53,117.82,456.33,137,False,,
938,114758,5,101.67,117.61,459.66,138,False,,
939,114760,5,102.64,117.06,462.99,139,False,,
940,114762,5,102.78,116.64,466.32,140,False,,
941,114764,5,102.98,116.58,469.65,141,False,,
942,114766,5,102.98,116.58,472.98,142,False,,
943,114768,5,103.12,116.58,476.32,143,False,,
944,114770,5,103.12,116.58,479.65,144,False,,
945,114772,5,103.6,116.23,482.98,145,False,,
946,114774,5,104.43,115.95,486.31,146,False,,
947,114776,5,104.43,115.95,489.64,147,False,,
948,114778,5,104.43,115.95,492.97,148,False,,
949,114780,5,105.05,115.61,496.3,149,False,,
950,114782,5,105.05,115.61,499.63,150,False,,
951,114784,5,105.47,114.85,502.96,151,False,,
952,114786,5,106.09,114.78,506.29,152,False,,
953,114788,5,106.09,114.51,509.62,153,False,,
954,114790,5,106.43,114.51,512.95,154,False,,
955,114792,5,106.43,114.23,516.29,155,False,,
956,114794,5,106.43,114.23,519.62,156,False,,
957,114796,5,106.43,114.23,522.95,157,False,,
958,114798,5,106.43,114.23,526.28,158,False,,
959,114800,5,105.74,114.57,529.61,159,False,,
960,114802,5,105.12,114.51,532.94,160,False,,
961,114804,5,104.36,114.85,536.27,161,False,,
962,114806,5,104.85,114.78,539.6,162,False,,
963,114808,5,105.6,114.44,542.93,163,False,,
964,114810,5,106.09,114.16,546.26,164,False,,
965,114812,5,106.23,114.3,549.59,165,False,,
966,114814,5,106.43,114.23,552.93,166,False,,
967,114816,5,106.57,114.37,556.26,167,False,,
968,114818,5,106.57,114.37,559.59,168,False,,
969,114820,5,106.57,114.37,562.92,169,False,,
970,114822,5,106.57,114.37,566.25,170,False,,
971,114824,5,106.64,114.02,569.58,171,False,,
972,114826,5,106.64,114.02,572.91,172,False,,
973,114828,5,106.09,114.3,576.24,173,False,,
974,114830,5,106.09,114.3,579.57,174,False,,
975,114832,5,106.09,114.3,582.9,175,False,,
976,114834,5,106.09,114.3,586.23,176,False,,
977,114836,5,106.09,114.3,589.56,177,False,,
978,114838,5,106.09,114.3,592.9,178,False,,
979,114840,5,106.09,114.3,596.23,179,False,,
980,114842,5,106.64,113.95,599.56,180,False,,
981,114871,5,106.78,114.09,602.89,181,False,,
982,114873,5,107.05,113.82,606.22,182,False,,
983,114875,5,107.26,113.4,609.55,183,False,,
984,114877,5,107.67,113.47,612.88,184,False,,
985,114879,5,107.67,113.47,616.21,185,False,,
986,114881,5,107.67,113.47,619.54,186,False,,
987,114883,5,107.61,113.19,622.87,187,False,,
988,114885,5,108.23,112.99,626.2,188,False,,
989,114887,5,108.5,112.85,629.54,189,False,,
990,114889,5,108.78,111.95,632.87,190,False,,
991,114891,5,108.64,111.81,636.2,191,False,,
992,114893,5,109.05,111.33,639.53,192,False,,
993,114895,5,109.26,110.92,642.86,193,False,,
994,114897,5,109.68,110.92,646.19,194,False,,
995,114899,5,109.88,111.06,649.52,195,False,,
996,114901,5,110.16,110.64,652.85,196,False,,
997,114903,5,110.64,109.88,656.18,197,False,,
998,114905,5,110.64,109.88,659.51,198,False,,
999,114907,5,110.71,109.47,662.84,199,False,,
1000,114919,6,139.69,137.07,0.0,0,False,,
1001,114921,6,139.69,137.07,3.33,1,False,,
1002,114923,6,140.79,137.9,6.66,2,False,,
1003,114925,6,140.59,137.76,9.99,3,False,,
1004,114927,6,140.59,137.76,13.32,4,False,,
1005,114929,6,139.97,137.97,16.65,5,False,,
1006,114931,6,139.55,137.76,19.99,6,False,,
1007,114933,6,139.55,137.76,23.32,7,False,,
1008,114935,6,139.41,138.17,26.65,8,False,,
1009,114937,6,139.76,137.62,29.98,9,False,,
1010,114939,6,139.48,137.48,33.31,10,False,,
1011,114941,6,139.48,137.48,36.64,11,False,,
1012,114943,6,139.48,137.48,39.97,12,False,,
1013,114945,6,139.28,136.24,43.3,13,False,,
1014,114947,6,139.28,134.86,46.63,14,False,,
1015,114949,6,139.41,133.76,49.96,15,False,,
1016,114951,6,139.83,132.51,53.29,16,False,,
1017,114953,6,139.97,131.62,56.62,17,False,,
1018,114955,6,140.38,130.79,59.96,18,False,,
1019,114957,6,140.52,129.69,63.29,19,False,,
1020,114959,6,140.86,128.79,66.62,20,False,,
1021,114961,6,141.07,128.37,69.95,21,False,,
1022,114963,6,141.07,128.37,73.28,22,False,,
1023,114965,6,141.07,128.37,76.61,23,False,,
1024,114967,6,141.07,128.37,79.94,24,False,,
1025,114969,6,141.76,127.68,83.27,25,False,,
1026,114971,6,142.11,127.2,86.6,26,False,,
1027,114973,6,142.11,127.2,89.93,27,False,,
1028,114975,6,141.76,127.68,93.26,28,False,,
1029,114977,6,142.04,126.79,96.6,29,False,,
1030,114979,6,142.66,125.82,99.93,30,False,,
1031,114981,6,142.52,125.68,103.26,31,False,,
1032,114983,6,142.52,125.27,106.59,32,False,,
1033,114985,6,142.52,125.27,109.92,33,False,,
1034,114987,6,142.17,125.89,113.25,34,False,,
1035,114989,6,142.17,125.96,116.58,35,False,,
1036,114991,6,141.97,126.03,119.91,36,False,,
1037,114993,6,142.31,126.1,123.24,37,False,,
1038,114995,6,142.31,126.1,126.57,38,False,,
1039,114997,6,142.31,126.1,129.9,39,False,,
1040,114999,6,142.31,126.1,133.23,40,False,,
1041,115001,6,142.31,126.1,136.57,41,False,,
1042,115003,6,142.52,125.48,139.9,42,False,,
1043,115005,6,142.73,124.99,143.23,43,False,,
1044,115007,6,142.73,124.99,146.56,44,False,,
1045,115009,6,143.42,124.79,149.89,45,False,,
1046,115011,6,143.42,124.79,153.22,46,False,,
1047,115013,6,143.42,124.79,156.55,47,False,,
1048,115015,6,143.42,124.79,159.88,48,False,,
1049,115017,6,143.42,124.79,163.21,49,False,,
1050,115019,6,143.42,124.79,166.54,50,False,,
1051,115021,6,143.42,124.79,169.87,51,False,,
1052,115023,6,143.49,124.65,173.21,52,False,,
1053,115025,6,143.49,124.65,176.54,53,False,,
1054,115027,6,143.76,124.44,179.87,54,False,,
1055,115029,6,143.76,124.44,183.2,55,False,,
1056,115031,6,143.69,124.72,186.53,56,False,,
1057,115033,6,143.55,125.68,189.86,57,False,,
1058,115035,6,143.55,125.68,193.19,58,False,,
1059,115037,6,143.55,125.68,196.52,59,False,,
