Spot ID,Track_ID,X (micron),Y (micron),T (sec),Frame
132070,58,120.51,73.24,289.79,87
132072,58,120.51,73.24,293.12,88
132074,58,120.09,73.04,296.45,89
132076,58,120.16,73.11,299.78,90
132078,58,120.16,73.11,303.11,91
132080,58,120.16,73.11,306.44,92
132082,58,120.16,73.11,309.77,93
132084,58,120.16,73.11,313.1,94
132086,58,120.16,73.24,316.43,95
132088,58,120.16,73.24,319.76,96
132090,58,120.16,73.24,323.09,97
132092,58,120.16,73.24,326.43,98
132094,58,120.16,73.24,329.76,99
132096,58,120.16,73.24,333.09,100
132098,58,120.16,73.24,336.42,101
132100,58,120.16,73.24,339.75,102
132102,58,120.16,73.24,343.08,103
132104,58,120.16,73.24,346.41,104
132106,58,120.16,73.24,349.74,105
132108,58,120.16,73.24,353.07,106
132110,58,120.16,73.24,356.4,107
132112,58,120.03,73.86,359.73,108
132114,58,119.68,74,363.07,109
132116,58,119.68,74,366.4,110
132118,58,119.75,74,369.73,111
132120,58,119.75,74,373.06,112
132122,58,119.75,74,376.39,113
132124,58,119.75,74,379.72,114
132126,58,119.75,74,383.05,115
132128,58,119.75,74,386.38,116
132130,58,119.68,74,389.71,117
132132,58,119.68,74,393.04,118
132134,58,119.68,74,396.37,119
132136,58,119.68,74,399.7,120
132138,58,119.68,74,403.04,121
132140,58,119.68,74.07,406.37,122
132142,58,119.68,73.73,409.7,123
132144,58,120.44,74.07,413.03,124
132146,58,120.3,73.93,416.36,125
132148,58,120.3,73.93,419.69,126
132150,58,120.03,73.93,423.02,127
132152,58,119.54,74.14,426.35,128
132154,58,119.13,73.8,429.68,129
132156,58,118.51,73.38,433.01,130
132158,58,117.68,72.97,436.34,131
132160,58,116.64,72.55,439.68,132
132162,58,115.82,72.48,443.01,133
132164,58,115.4,72.48,446.34,134
132166,58,114.16,72,449.67,135
132168,58,112.92,71.59,453,136
132170,58,112.02,70.83,456.33,137
132172,58,111.75,70.83,459.66,138
132174,58,111.26,70.83,462.99,139
132176,58,110.23,70.76,466.32,140
132178,58,109.81,70.76,469.65,141
132180,58,109.61,70.76,472.98,142
132182,58,109.33,70.76,476.32,143
132184,58,108.78,70.76,479.65,144
132186,58,108.3,70.9,482.98,145
132188,58,108.16,70.97,486.31,146
132190,58,107.33,71.45,489.64,147
132192,58,106.98,71.66,492.97,148
132194,58,106.36,71.86,496.3,149
132196,58,105.6,72.21,499.63,150
132198,58,105.12,72.42,502.96,151
132200,58,105.12,72.42,506.29,152
132202,58,105.12,72.42,509.62,153
132204,58,104.71,72.42,512.95,154
132206,58,104.71,72.42,516.29,155
132208,58,104.02,72.76,519.62,156
132210,58,104.02,72.76,522.95,157
132212,58,104.02,72.76,526.28,158
132214,58,104.02,72.76,529.61,159
132216,58,104.02,72.76,532.94,160
132218,58,104.02,72.76,536.27,161
132220,58,103.47,72.76,539.6,162
132222,58,103.4,72.76,542.93,163
132224,58,103.19,72.76,546.26,164
132226,58,102.91,72.83,549.59,165
132228,58,102.57,73.04,552.93,166
132230,58,102.22,73.11,556.26,167
132232,58,102.36,73.24,559.59,168
132234,58,102.47,73.23,562.92,169
132236,58,102.41,73.38,566.25,170
132238,58,102.41,73.38,569.58,171
132240,58,102.41,73.38,572.91,172
132242,58,102.41,73.38,576.24,173
132244,58,102.41,73.38,579.57,174
132246,58,102.41,73.38,582.9,175
132248,58,102.41,73.38,586.23,176
132250,58,103.03,73.38,589.56,177
132252,58,103.03,73.38,592.9,178
132254,58,102.67,73.38,596.23,179
132256,58,102.57,73.38,599.56,180
132258,58,102.57,73.38,602.89,181
132260,58,102.26,73.38,606.22,182
132262,58,102.62,73.23,609.55,183
132264,58,102.62,73.23,612.88,184
132266,58,102.62,73.23,616.21,185
132268,58,102.15,73.49,619.54,186
132270,58,101.38,73.28,622.87,187
132272,58,100.34,73.33,626.2,188
132274,58,100.29,73.33,629.54,189
132276,58,99.1,73.12,632.87,190
132278,58,98.95,72.81,636.2,191
132280,58,99.05,72.61,639.53,192
132282,58,98.69,72.4,642.86,193
132284,58,98.17,71.93,646.19,194
132286,58,97.91,71.62,649.52,195
132288,58,97.29,71.26,652.85,196
132290,58,97.19,70.43,656.18,197
132292,58,96.82,69.66,659.51,198
132294,58,96.62,69.14,662.84,199
132306,59,137.76,61.79,0,0
132308,59,137.76,61.79,3.33,1
132310,59,137.76,61.79,6.66,2
132312,59,137.76,61.79,9.99,3
132314,59,137.97,61.79,13.32,4
132316,59,137.86,62.1,16.65,5
132318,59,137.97,62,19.99,6
132320,59,137.97,62,23.32,7
132322,59,137.97,62,26.65,8
132324,59,137.97,62,29.98,9
132326,59,137.97,62,33.31,10
132328,59,137.97,62,36.64,11
132330,59,137.97,62,39.97,12
132332,59,137.97,62,43.3,13
132334,59,137.97,62,46.63,14
132336,59,137.97,62,49.96,15
132338,59,137.97,62,53.29,16
132340,59,137.97,62.2,56.62,17
132342,59,137.97,62.2,59.96,18
132344,59,137.97,62.2,63.29,19
132346,59,137.97,62.2,66.62,20
132348,59,138.28,62.31,69.95,21
132350,59,138.28,62.31,73.28,22
132352,59,138.28,62.31,76.61,23
132354,59,138.28,62.31,79.94,24
132356,59,138.28,62.31,83.27,25
132358,59,138.28,62.41,86.6,26
132360,59,137.86,62.2,89.93,27
132362,59,137.86,62.2,93.26,28
132364,59,137.86,62.2,96.6,29
132366,59,137.86,62.2,99.93,30
132368,59,137.86,62.2,103.26,31
132370,59,137.86,62.2,106.59,32
132372,59,137.86,62.2,109.92,33
132374,59,138.07,62.2,113.25,34
132376,59,138.07,62.2,116.58,35
132378,59,138.07,62.2,119.91,36
132380,59,138.07,62.2,123.24,37
132382,59,138.07,62.2,126.57,38
132384,59,138.07,62.2,129.9,39
132386,59,138.17,61.69,133.23,40
132388,59,138.17,61.89,136.57,41
132390,59,137.86,62.31,139.9,42
132392,59,137.45,62,143.23,43
132394,59,136.65,61.93,146.56,44
132396,59,135.55,62,149.89,45
132398,59,135.07,62.27,153.22,46
132400,59,134.93,62.62,156.55,47
132402,59,134.1,62.48,159.88,48
132404,59,134.1,62.48,163.21,49
132406,59,134.1,62.48,166.54,50
132408,59,133.83,62.27,169.87,51
132410,59,134.17,61.86,173.21,52
132412,59,134.38,61.51,176.54,53
132414,59,133.62,61.65,179.87,54
132416,59,133.34,61.65,183.2,55
132418,59,132.72,61.38,186.53,56
132420,59,132.24,60.96,189.86,57
132422,59,132.24,60.62,193.19,58
132424,59,131.96,60.34,196.52,59
132426,59,132.17,60.27,199.85,60
132428,59,132.38,60.41,203.18,61
132430,59,133.07,60.75,206.51,62
132432,59,133.41,60.69,209.85,63
132434,59,133.62,60.48,213.18,64
132436,59,133.48,59.93,216.51,65
132438,59,133.83,59.72,219.84,66
132440,59,134.03,59.31,223.17,67
132442,59,133.55,58.89,226.5,68
132444,59,132.51,59.37,229.83,69
132446,59,131.89,59.1,233.16,70
132448,59,131.27,58.13,236.49,71
132450,59,130.86,57.03,239.82,72
132452,59,129.82,56.34,243.15,73
132454,59,129.41,54.89,246.48,74
132456,59,129.2,54.2,249.82,75
132458,59,129.2,53.3,253.15,76
132460,59,129.41,52.13,256.48,77
132462,59,129.2,51.3,259.81,78
132464,59,129.48,49.78,263.14,79
132466,59,129.62,48.89,266.47,80
132468,59,129.96,47.02,269.8,81
132470,59,130.03,45.71,273.13,82
132472,59,130.79,45.09,276.46,83
132474,59,131.34,43.85,279.79,84
132476,59,131.55,43.37,283.12,85
132478,59,131.55,42.88,286.46,86
132480,59,131.96,42.12,289.79,87
132482,59,132.17,41.56,293.12,88
132484,59,132.27,41.35,296.45,89
132486,59,132.53,40.83,299.78,90
132488,59,132.79,40.42,303.11,91
132490,59,132.84,40.26,306.44,92
132492,59,133.05,39.64,309.77,93
132494,59,133.1,39.54,313.1,94
132496,59,133.05,39.38,316.43,95
132498,59,133.31,39.23,319.76,96
132500,59,133.31,38.14,323.09,97
132502,59,133.46,37.67,326.43,98
132504,59,134.08,36.95,329.76,99
132506,59,134.81,36.17,333.09,100
132508,59,135.64,35.71,336.42,101
132510,59,136.52,34.88,339.75,102
132512,59,136.57,34.62,343.08,103
132514,59,136.57,34.47,346.41,104
132516,59,136.72,34.31,349.74,105
132518,59,136.72,34.31,353.07,106
132520,59,136.72,34.31,356.4,107
132522,59,136.72,34.36,359.73,108
132524,59,136.72,34.62,363.07,109
132526,59,136.88,34.78,366.4,110
132528,59,136.88,34.78,369.73,111
132530,59,136.88,34.78,373.06,112
132532,59,136.88,34.78,376.39,113
132534,59,136.88,34.78,379.72,114
132536,59,136.88,34.78,383.05,115
132538,59,137.55,33.9,386.38,116
132540,59,138.07,33.48,389.71,117
132542,59,138.48,32.91,393.04,118
132544,59,138.53,32.55,396.37,119
132546,59,139.1,32.4,399.7,120
132548,59,139.1,32.24,403.04,121
132550,59,139.36,31.72,406.37,122
132552,59,139.36,31.52,409.7,123
132554,59,139.36,31.52,413.03,124
132556,59,139.41,31.52,416.36,125
132558,59,139.67,31.36,419.69,126
132560,59,140.14,31.46,423.02,127
132562,59,140.55,30.79,426.35,128
132564,59,140.79,29.91,429.68,129
132566,59,141.28,29.26,433.01,130
132568,59,141.42,28.53,436.34,131
132570,59,141.59,27.77,439.68,132
132572,59,141.86,26.67,443.01,133
132574,59,142.38,25.98,446.34,134
132576,59,142.8,25.08,449.67,135
132578,59,143.14,24.56,453,136
132580,59,143.62,23.87,456.33,137
132582,59,144.24,23.63,459.66,138
132584,59,144.49,23.6,462.99,139
132586,59,144.56,23.56,466.32,140
132588,59,144.76,23.46,469.65,141
132590,59,145.49,23.25,472.98,142
132592,59,145.9,22.98,476.32,143
132594,59,146.28,22.46,479.65,144
132596,59,146.49,21.91,482.98,145
132598,59,146.76,21.8,486.31,146
132600,59,146.76,21.74,489.64,147
132602,59,147.04,21.15,492.97,148
132604,59,147.59,21.05,496.3,149
132606,59,147.69,20.54,499.63,150
132608,59,147.69,20.49,502.96,151
132610,59,147.85,19.77,506.29,152
132612,59,148.01,19.46,509.62,153
132614,59,148.01,19.46,512.95,154
132616,59,148.47,19.15,516.29,155
132618,59,148.47,18.94,519.62,156
132620,59,148.99,18.68,522.95,157
132622,59,149.56,18.73,526.28,158
132624,59,149.76,18.01,529.61,159
132626,59,149.76,18.01,532.94,160
132628,59,149.76,18.01,536.27,161
132630,59,149.87,17.7,539.6,162
132632,59,149.87,17.39,542.93,163
132634,59,149.87,17.18,546.26,164
132636,59,149.97,16.97,549.59,165
132638,59,150.18,16.82,552.93,166
132640,59,150.44,15.84,556.26,167
132642,59,150.33,15.27,559.59,168
132644,59,150.23,14.75,562.92,169
132646,59,150.23,14.75,566.25,170
132648,59,150.13,14.13,569.58,171
132650,59,150.23,13.77,572.91,172
132652,59,150.23,13.14,576.24,173
132654,59,149.97,12.89,579.57,174
132656,59,149.97,12.73,582.9,175
132658,59,149.92,12.37,586.23,176
132660,59,149.92,11.7,589.56,177
132662,59,149.92,11.54,592.9,178
132664,59,149.92,11.54,596.23,179
132666,59,149.92,11.54,599.56,180
132668,59,149.92,11.49,602.89,181
132670,59,149.92,11.33,606.22,182
132672,59,150.08,10.87,609.55,183
132674,59,150.08,10.82,612.88,184
132676,59,150.23,10.19,616.21,185
132678,59,150.23,10.14,619.54,186
132680,59,150.23,9.63,622.87,187
132682,59,150.23,8.95,626.2,188
132684,59,150.23,8.59,629.54,189
132686,59,150.28,8.38,632.87,190
132688,59,150.28,8.38,636.2,191
132690,59,150.28,9.11,639.53,192
132692,59,150.28,9.11,642.86,193
132694,59,150.28,9.11,646.19,194
132696,59,150.28,9.11,649.52,195
132698,59,150.28,9.11,652.85,196
132700,59,150.28,9.11,656.18,197
132702,59,150.28,9.11,659.51,198
132704,59,150.28,9.16,662.84,199
132710,60,70.9,140.31,0,0
132716,60,70.41,140.38,3.33,1
132718,60,70.41,140.66,6.66,2
132720,60,70.14,140.45,9.99,3
132722,60,69.66,140.86,13.32,4
132724,60,69.66,140.86,16.65,5
132726,60,69.66,140.86,19.99,6
132728,60,69.45,141.07,23.32,7
132730,60,69.45,141.07,26.65,8
132732,60,68.9,141.35,29.98,9
132734,60,68.14,141.55,33.31,10
132736,60,67.86,141.76,36.64,11
132738,60,67.65,141.83,39.97,12
132740,60,67.45,142.04,43.3,13
132742,60,67.03,142.38,46.63,14
132744,60,67.1,142.11,49.96,15
132746,60,66.83,142.04,53.29,16
132748,60,66.76,142.31,56.62,17
132750,60,66.76,142.52,59.96,18
132752,60,66.69,142.93,63.29,19
132754,60,66.69,142.86,66.62,20
132756,60,66.69,142.86,69.95,21
132758,60,66.69,142.86,73.28,22
132760,60,66.69,142.86,76.61,23
132762,60,66.55,143.97,79.94,24
132764,60,66.48,144.45,83.27,25
132766,60,66.69,145.69,86.6,26
132768,60,67.03,146.52,89.93,27
132770,60,67.24,146.8,93.26,28
132772,60,67.24,146.66,96.6,29
132774,60,67.24,147,99.93,30
132776,60,67.24,147,103.26,31
132778,60,67.24,147,106.59,32
132780,60,67.24,147,109.92,33
132782,60,67.24,147,113.25,34
132784,60,67.24,147.14,116.58,35
132786,60,67.31,147.35,119.91,36
132788,60,67.31,147.76,123.24,37
132790,60,67.24,147.83,126.57,38
132792,60,67.24,147.56,129.9,39
132794,60,66.96,147.97,133.23,40
132796,60,66.96,147.97,136.57,41
132798,60,66.9,147.97,139.9,42
132800,60,66.83,148.04,143.23,43
132802,60,66.83,148.04,146.56,44
132804,60,66.83,147.97,149.89,45
132806,60,66.83,147.97,153.22,46
132808,60,66.83,147.76,156.55,47
132810,60,66.83,147.76,159.88,48
132812,60,66.83,147.76,163.21,49
132814,60,66.55,148.18,166.54,50
132816,60,66.55,148.18,169.87,51
132818,60,66.55,148.18,173.21,52
132820,60,66.83,147.9,176.54,53
132822,60,66.83,147.9,179.87,54
132824,60,67.03,147.49,183.2,55
132826,60,67.03,147.49,186.53,56
132828,60,67.03,147.49,189.86,57
132830,60,66.83,148.11,193.19,58
132832,60,66.41,148.32,196.52,59
132834,60,65.52,149.35,199.85,60
132836,60,65.03,149.63,203.18,61
132838,60,64.96,149.63,206.51,62
132840,60,64.41,149.83,209.85,63
132842,60,64.62,149.7,213.18,64
132844,60,65.03,149.42,216.51,65
132846,60,64,149.63,219.84,66
132848,60,64,149.63,223.17,67
132850,60,63.86,149.97,226.5,68
132852,60,63.58,150.04,229.83,69
132854,60,63.58,150.04,233.16,70
132856,60,63.93,149.83,236.49,71
132858,60,63.93,149.83,239.82,72
132860,60,63.38,150.25,243.15,73
132862,60,63.38,150.25,246.48,74
132864,60,63.38,150.25,249.82,75
132866,60,63.38,150.25,253.15,76
132868,60,63.38,150.25,256.48,77
132870,60,63.1,150.39,259.81,78
132872,60,62.62,150.8,263.14,79
132874,60,62.62,150.8,266.47,80
132876,60,62.48,150.73,269.8,81
132878,60,62.13,150.94,273.13,82
132880,60,61.72,151.14,276.46,83
132882,60,61.72,151.14,279.79,84
132884,60,61.72,151.14,283.12,85
132886,60,61.72,151.14,286.46,86
132888,60,61.72,151.08,289.79,87
132890,60,61.72,150.87,293.12,88
132892,60,61.1,150.94,296.45,89
132894,60,61.1,150.94,299.78,90
132896,60,61.03,150.8,303.11,91
132898,60,59.86,150.8,306.44,92
132900,60,59.44,150.66,309.77,93
132902,60,58.62,150.59,313.1,94
132904,60,58.2,150.8,316.43,95
132906,60,58.06,150.73,319.76,96
132908,60,58.06,150.73,323.09,97
132910,60,58.06,150.73,326.43,98
132912,60,58.06,150.73,329.76,99
132914,60,57.72,150.73,333.09,100
132916,60,56.75,150.94,336.42,101
132918,60,56.13,151.21,339.75,102
132920,60,56.13,151.08,343.08,103
132922,60,55.37,151.14,346.41,104
132924,60,55.37,151.28,349.74,105
132926,60,55.23,151.49,353.07,106
132928,60,55.06,151.52,356.4,107
132930,60,54.29,151.68,359.73,108
132932,60,53.56,151.73,363.07,109
132934,60,53.56,151.73,366.4,110
132936,60,53.15,151.83,369.73,111
132938,60,53.15,151.83,373.06,112
132940,60,53.04,151.78,376.39,113
132942,60,53.04,151.78,379.72,114
132944,60,53.04,151.78,383.05,115
132946,60,53.04,151.78,386.38,116
132948,60,53.04,151.78,389.71,117
132950,60,53.04,151.78,393.04,118
132952,60,53.04,151.78,396.37,119
132954,60,53.04,151.78,399.7,120
132956,60,53.04,151.78,403.04,121
132958,60,53.04,151.78,406.37,122
132960,60,53.04,151.78,409.7,123
132962,60,53.04,151.78,413.03,124
132964,60,53.04,151.78,416.36,125
132966,60,53.04,151.78,419.69,126
132968,60,53.04,151.78,423.02,127
132970,60,53.04,151.78,426.35,128
132972,60,53.04,151.78,429.68,129
132974,60,53.04,151.78,433.01,130
132976,60,53.35,151.42,436.34,131
132978,60,52.84,151.83,439.68,132
132980,60,52.84,151.83,443.01,133
132982,60,52.84,151.83,446.34,134
132984,60,52.11,151.78,449.67,135
132986,60,51.85,151.83,453,136
132988,60,52.01,151.73,456.33,137
132990,60,51.8,151.99,459.66,138
132992,60,51.8,151.99,462.99,139
132994,60,51.75,151.89,466.32,140
132996,60,51.75,151.89,469.65,141
132998,60,51.75,151.89,472.98,142
133000,60,51.44,151.94,476.32,143
133002,60,50.87,152.4,479.65,144
133004,60,50.51,152.4,482.98,145
133006,60,50.3,152.51,486.31,146
133008,60,50.2,152.51,489.64,147
133010,60,49.73,152.51,492.97,148
133012,60,49.37,152.71,496.3,149
133014,60,49.37,152.66,499.63,150
133016,60,48.8,153.18,502.96,151
133018,60,48.18,153.23,506.29,152
133020,60,47.35,153.28,509.62,153
133022,60,46.73,153.49,512.95,154
133024,60,46.01,153.9,516.29,155
133026,60,44.97,154.37,519.62,156
133028,60,44.71,154.37,522.95,157
133030,60,44.71,154.73,526.28,158
133032,60,44.51,155.09,529.61,159
133034,60,44.3,155.77,532.94,160
133036,60,44.14,156.18,536.27,161
133038,60,43.83,156.6,539.6,162
133040,60,44.04,157.89,542.93,163
133042,60,44.14,159.7,546.26,164
133044,60,44.56,160.37,549.59,165
133046,60,44.56,160.89,552.93,166
133048,60,44.66,160.84,556.26,167
133050,60,44.92,160.89,559.59,168
133052,60,44.92,160.89,562.92,169
133054,60,45.54,162.08,566.25,170
133056,60,46.21,162.29,569.58,171
133058,60,46.58,162.29,572.91,172
133060,60,46.58,162.29,576.24,173
133062,60,46.58,162.24,579.57,174
133064,60,46.94,161.98,582.9,175
133066,60,47.71,161.93,586.23,176
133068,60,47.71,161.93,589.56,177
133070,60,48.18,161.62,592.9,178
133072,60,48.33,161.67,596.23,179
133074,60,48.54,161.51,599.56,180
133076,60,49.06,161.2,602.89,181
133078,60,49.27,160.79,606.22,182
133080,60,49.32,160.43,609.55,183
133082,60,49.63,160.17,612.88,184
133084,60,49.63,160.17,616.21,185
133086,60,49.73,159.75,619.54,186
133088,60,49.73,159.75,622.87,187
133090,60,49.99,159.91,626.2,188
133092,60,49.99,159.91,629.54,189
133094,60,49.99,159.91,632.87,190
133096,60,49.99,159.91,636.2,191
133098,60,50.04,159.49,639.53,192
133100,60,50.04,159.49,642.86,193
133102,60,50.46,159.23,646.19,194
133104,60,50.66,158.92,649.52,195
133106,60,50.66,158.36,652.85,196
133108,60,50.77,157.89,656.18,197
133110,60,50.77,157.37,659.51,198
133112,60,50.87,157.22,662.84,199
133122,61,106.5,30.89,0,0
133128,61,106.76,30.89,3.33,1
133130,61,106.66,30.89,6.66,2
133132,61,106.35,30.74,9.99,3
133134,61,106.61,30.79,13.32,4
133136,61,106.35,30.79,16.65,5
133138,61,106.35,30.79,19.99,6
133140,61,106.35,30.79,23.32,7
133142,61,106.35,30.79,26.65,8
133144,61,106.35,30.79,29.98,9
133146,61,106.35,30.79,33.31,10
133148,61,106.35,30.79,36.64,11
133150,61,106.35,30.79,39.97,12
133152,61,106.55,31.05,43.3,13
133154,61,106.4,31.26,46.63,14
133156,61,106.4,31.26,49.96,15
133158,61,106.4,31,53.29,16
133160,61,107.02,31,56.62,17
133162,61,106.55,30.79,59.96,18
133164,61,106.09,30.84,63.29,19
133166,61,106.35,31,66.62,20
133168,61,106.19,30.95,69.95,21
133170,61,106.19,30.95,73.28,22
133172,61,106.19,30.95,76.61,23
133174,61,106.19,30.95,79.94,24
133176,61,105.73,30.89,83.27,25
133178,61,105.1,30.48,86.6,26
133180,61,104.64,30.48,89.93,27
133182,61,104.48,30.33,93.26,28
133184,61,104.48,30.33,96.6,29
133186,61,104.48,30.33,99.93,30
133188,61,104.48,30.33,103.26,31
133190,61,103.91,30.27,106.59,32
133192,61,103.66,30.22,109.92,33
133194,61,103.66,30.22,113.25,34
133196,61,103.29,30.22,116.58,35
133198,61,103.14,30.53,119.91,36
133200,61,103.14,30.53,123.24,37
133202,61,103.29,30.38,126.57,38
133204,61,103.29,30.38,129.9,39
133206,61,103.29,30.38,133.23,40
133208,61,103.29,30.38,136.57,41
133210,61,103.29,30.38,139.9,42
133212,61,103.29,30.38,143.23,43
133214,61,103.29,30.38,146.56,44
133216,61,103.29,30.38,149.89,45
133218,61,103.29,30.38,153.22,46
133220,61,103.29,30.38,156.55,47
133222,61,103.29,30.38,159.88,48
133224,61,103.29,30.38,163.21,49
133226,61,103.29,30.38,166.54,50
133228,61,103.29,30.38,169.87,51
133230,61,102.98,30.43,173.21,52
133232,61,102.98,30.43,176.54,53
133234,61,102.98,30.43,179.87,54
133236,61,102.98,30.43,183.2,55
133238,61,102.98,30.43,186.53,56
133240,61,102.98,30.43,189.86,57
133242,61,102.98,30.43,193.19,58
133244,61,102.98,30.43,196.52,59
133246,61,102.98,30.43,199.85,60
133248,61,102.98,30.43,203.18,61
133250,61,102.98,30.43,206.51,62
133252,61,102.98,30.43,209.85,63
133254,61,102.98,30.43,213.18,64
133256,61,102.98,30.43,216.51,65
133258,61,102.98,30.43,219.84,66
133260,61,102.98,30.43,223.17,67
133262,61,102.98,30.43,226.5,68
133264,61,102.98,30.43,229.83,69
133266,61,102.98,30.43,233.16,70
133268,61,102.98,30.43,236.49,71
133270,61,103.24,30.43,239.82,72
133272,61,102.72,30.33,243.15,73
133274,61,102.62,30.38,246.48,74
133276,61,103.03,30.53,249.82,75
133278,61,103.24,30.38,253.15,76
133280,61,103.24,30.38,256.48,77
133282,61,103.24,30.38,259.81,78
133284,61,103.24,30.38,263.14,79
133286,61,103.24,30.38,266.47,80
133288,61,103.24,30.38,269.8,81
133290,61,103.24,30.38,273.13,82
133292,61,103.24,30.38,276.46,83
133294,61,103.24,30.38,279.79,84
133296,61,103.24,30.38,283.12,85
133298,61,103.24,30.38,286.46,86
133300,61,103.24,30.38,289.79,87
133302,61,103.24,30.38,293.12,88
133304,61,103.03,30.33,296.45,89
133306,61,103.03,30.33,299.78,90
133308,61,103.03,30.33,303.11,91
133310,61,103.03,30.33,306.44,92
133312,61,103.03,30.33,309.77,93
133314,61,103.03,30.33,313.1,94
133316,61,103.03,30.33,316.43,95
133318,61,103.03,30.33,319.76,96
133320,61,103.03,30.33,323.09,97
133322,61,103.03,30.33,326.43,98
133324,61,103.03,30.33,329.76,99
133326,61,103.03,30.33,333.09,100
133328,61,103.03,30.33,336.42,101
133330,61,103.03,30.33,339.75,102
133332,61,103.03,30.33,343.08,103
133334,61,103.03,30.33,346.41,104
133336,61,103.03,30.33,349.74,105
133338,61,103.03,30.33,353.07,106
133340,61,103.03,30.33,356.4,107
133342,61,103.03,30.33,359.73,108
133344,61,102.93,30.33,363.07,109
133346,61,102.98,30.43,366.4,110
133348,61,102.98,30.43,369.73,111
133350,61,102.98,30.43,373.06,112
