frame,Area,X,Y,x,y,particle
144,1.994,54.629,30.383,54.629,30.383,11
145,1.39,11.963,39.242,11.963,39.242,13
145,1.485,20.142,39.403,20.142,39.403,60
145,1.761,11.111,30.539,11.111,30.539,50
145,1.252,24.213,36.244,24.213,36.244,24
145,1.74,25.793,35.765,25.793,35.765,90
145,1.326,10.874,38.29,10.874,38.29,92
145,3.278,18.638,44.217,18.638,44.217,12
145,1.093,48.852,43.785,48.852,43.785,5
145,1.029,48.185,47.391,48.185,47.391,41
145,1.644,39.565,47.157,39.565,47.157,84
145,1.231,27.885,42.083,27.885,42.083,70
145,2.026,54.364,29.966,54.364,29.966,11
145,1.072,37.044,4.079,37.044,4.079,65
145,1.156,16.805,6.06,16.805,6.06,54
145,1.018,39.307,6.266,39.307,6.266,61
145,1.082,14.844,8.158,14.844,8.158,83
145,1.379,1.78,9.07,1.78,9.07,0
145,1.538,4.463,10.017,4.463,10.017,16
145,2.037,51.065,19.191,51.065,19.191,17
145,1.05,36.754,21.643,36.754,21.643,56
145,1.072,14.821,19.319,14.821,19.319,19
145,1.082,29.395,19.369,29.395,19.369,20
145,1.209,17.943,20.48,17.943,20.48,22
146,1.581,20.141,39.381,20.141,39.381,60
146,2.09,54.356,30.083,54.356,30.083,11
146,1.74,11.064,30.584,11.064,30.584,50
146,1.591,39.494,47.147,39.494,47.147,84
146,1.178,24.298,36.294,24.298,36.294,24
146,2.589,10.012,39.412,10.012,39.412,92
146,1.294,12.159,39.013,12.159,39.013,13
146,3.268,18.542,44.071,18.542,44.071,12
146,1.146,48.836,43.855,48.836,43.855,5
146,1.666,25.864,35.813,25.864,35.813,90
146,1.008,37.463,4.45,37.463,4.45,65
146,1.178,16.763,6.099,16.763,6.099,54
146,1.082,39.486,6.708,39.486,6.708,61
146,1.103,14.821,8.175,14.821,8.175,83
146,1.422,1.757,9.011,1.757,9.011,0
146,1.517,4.468,10.031,4.468,10.031,16
146,1.984,51.171,19.265,51.171,19.265,17
146,1.082,14.732,19.317,14.732,19.317,19
146,1.114,17.995,20.486,17.995,20.486,22
146,1.018,36.419,21.665,36.419,21.665,56
147,1.135,27.392,40.866,27.392,40.866,70
147,1.04,24.178,36.265,24.178,36.265,24
147,1.316,12.261,38.922,12.261,38.922,13
147,2.631,10.02,39.452,10.02,39.452,92
147,1.56,18.51,43.316,18.51,43.316,12
147,1.443,20.13,39.429,20.13,39.429,60
147,1.093,48.811,44.009,48.811,44.009,5
147,1.687,18.394,44.595,18.394,44.595,71
147,1.623,39.446,47.146,39.446,47.146,84
147,1.666,25.941,35.886,25.941,35.886,90
147,1.74,11.151,30.526,11.151,30.526,50
147,1.994,54.349,30.121,54.349,30.121,11
147,1.061,40.265,7.378,40.265,7.378,61
147,1.103,16.779,6.079,16.779,6.079,54
147,1.188,14.794,8.189,14.794,8.189,83
147,1.305,1.547,8.92,1.547,8.92,0
147,1.538,4.295,10.002,4.295,10.002,16
147,2.058,51.018,18.794,51.018,18.794,17
147,1.178,18.011,20.491,18.011,20.491,22
147,1.167,14.862,19.338,14.862,19.338,19
147,1.072,36.465,21.605,36.465,21.605,56
148,1.125,27.319,40.607,27.319,40.607,70
148,1.804,11.122,30.479,11.122,30.479,50
148,1.719,26.129,35.934,26.129,35.934,90
148,2.589,10.008,39.432,10.008,39.432,92
148,1.358,12.163,38.879,12.163,38.879,13
148,1.4,20.103,39.472,20.103,39.472,60
148,2.111,54.446,30.222,54.446,30.222,11
148,3.384,18.292,43.771,18.292,43.771,12
148,1.029,48.859,43.743,48.859,43.743,5
148,1.655,39.435,47.134,39.435,47.134,84
148,1.008,38.615,5.714,38.615,5.714,65
148,1.178,16.841,6.022,16.841,6.022,54
148,1.178,40.8,7.941,40.8,7.941,61
148,1.167,14.775,8.233,14.775,8.233,83
148,1.453,3.544,9.858,3.544,9.858,16
148,2.026,50.918,18.489,50.918,18.489,17
148,1.952,30.238,18.263,30.238,18.263,20
148,1.018,14.838,19.334,14.838,19.334,19
148,1.231,17.914,20.464,17.914,20.464,22
149,1.719,26.099,35.986,26.099,35.986,90
149,1.326,10.936,38.255,10.936,38.255,92
149,1.273,12.355,38.625,12.355,38.625,13
149,1.411,20.114,39.446,20.114,39.446,60
149,1.188,27.167,40.274,27.167,40.274,70
149,1.888,11.147,30.439,11.147,30.439,50
149,1.666,39.349,47.124,39.349,47.124,84
149,3.363,18.169,43.694,18.169,43.694,12
149,1.135,48.91,43.762,48.91,43.762,5
149,2.005,54.312,29.948,54.312,29.948,11
149,1.178,16.844,6.02,16.844,6.02,54
149,1.082,39.154,6.32,39.154,6.32,65
149,1.167,14.843,8.188,14.843,8.188,83
149,1.018,41.226,8.576,41.226,8.576,61
149,1.4,3.848,9.763,3.848,9.763,16
149,1.05,14.802,19.276,14.802,19.276,19
149,1.305,17.999,20.487,17.999,20.487,22
149,1.973,50.799,18.133,50.799,18.133,17
150,1.273,12.358,38.492,12.358,38.492,13
150,2.61,10.079,39.362,10.079,39.362,92
150,1.782,26.202,36.07,26.202,36.07,90
150,1.761,11.341,30.383,11.341,30.383,50
150,1.496,20.117,39.414,20.117,39.414,60
150,1.114,24.123,36.3,24.123,36.3,24
150,1.538,18.083,42.995,18.083,42.995,12
150,1.167,48.847,43.749,48.847,43.749,5
150,1.708,18.108,44.082,18.108,44.082,71
150,2.09,54.325,29.97,54.325,29.97,11
150,1.156,16.851,6.022,16.851,6.022,54
150,1.072,39.534,6.844,39.534,6.844,65
150,1.156,14.86,8.161,14.86,8.161,83
150,1.114,41.654,9.0,41.654,9.0,61
150,1.475,4.197,9.857,4.197,9.857,16
150,2.069,50.843,18.146,50.843,18.146,17
150,1.05,29.091,19.009,29.091,19.009,20
150,1.156,14.897,19.351,14.897,19.351,19
150,1.284,17.894,20.45,17.894,20.45,22
150,1.05,37.186,21.856,37.186,21.856,56
150,1.655,39.464,47.149,39.464,47.149,84
